Latitude,Longitude,Carbohydrate,Lignin,Lignin_cellulose,Temperature
31.11,-95.15,0.013889638,0.003527851,0.01741749,19
31.11,-95.15,0.012529647,0.004093546,0.016623193,19
31.11,-95.15,0.012396609,0.003932098,0.016328707,19
31.11,-95.15,0.01207367,0.003872845,0.015946515,19
38.88,-120.64,0.010662602,0.002886754,0.013549357,11.2
38.88,-120.64,0.013821893,0.002870365,0.016692258,11.2
38.88,-120.64,0.010036656,0.002887096,0.012923752,11.2
31.11,-95.15,0.015965324,0.003729582,0.019694907,19
39.73927778,-123.6308333,0.010340324,0.001519243,0.011859566,13
39.73927778,-123.6308333,0.010838254,0.001890135,0.012728389,13
39.73927778,-123.6308333,0.010494156,0.001653655,0.012147811,13
39.73927778,-123.6308333,0.009892819,0.001348141,0.01124096,13
39.73927778,-123.6308333,0.009699206,0.001728967,0.011428173,13
39.73927778,-123.6308333,0.011830989,0.001491096,0.013322085,13
39.73927778,-123.6308333,0.010829415,0.001792594,0.012622009,13
39.73927778,-123.6308333,0.011037104,0.001869948,0.012907052,13
39.73927778,-123.6308333,0.01072544,0.001686808,0.012412248,13
39.73927778,-123.6308333,0.011720153,0.001643562,0.013363715,13
39.73927778,-123.6308333,0.01023755,0.001330887,0.011568437,13
39.73927778,-123.6308333,0.010098551,0.001615484,0.011714035,13
39.73927778,-123.6308333,0.01197834,0.001603205,0.013581545,13
39.73927778,-123.6308333,0.011515674,0.001608254,0.013123929,13
39.73927778,-123.6308333,0.01165467,0.001533394,0.013188064,13
39.73927778,-123.6308333,0.010224848,0.001276855,0.011501703,13
39.73927778,-123.6308333,0.010825293,0.001515471,0.012340765,13
39.73927778,-123.6308333,0.011237405,0.001386858,0.012624264,13
39.73927778,-123.6308333,0.012841228,0.001495127,0.014336355,13
39.73927778,-123.6308333,0.014056429,0.001753156,0.015809586,13
39.73927778,-123.6308333,0.009681613,0.001482112,0.011163725,13
39.73927778,-123.6308333,0.009393025,0.00169772,0.011090745,13
39.73927778,-123.6308333,0.010299688,0.001625573,0.011925261,13
39.73927778,-123.6308333,0.010750949,0.001882807,0.012633756,13
39.73927778,-123.6308333,0.00982181,0.00182075,0.01164256,13
39.73927778,-123.6308333,0.010154376,0.001598774,0.01175315,13
39.73927778,-123.6308333,0.009364626,0.001732773,0.011097399,13
39.73927778,-123.6308333,0.008925149,0.001313993,0.010239142,13
39.73927778,-123.6308333,0.009191104,0.001681612,0.010872716,13
39.73927778,-123.6308333,0.011476974,0.001678511,0.013155485,13
39.73927778,-123.6308333,0.010450993,0.001673252,0.012124245,13
39.73927778,-123.6308333,0.012904505,0.001643128,0.014547633,13
39.73927778,-123.6308333,0.010339795,0.001806813,0.012146608,13
39.73927778,-123.6308333,0.010886537,0.001576045,0.012462582,13
39.73927778,-123.6308333,0.011084378,0.001555823,0.0126402,13
39.73927778,-123.6308333,0.012096479,0.001845216,0.013941696,13
39.73927778,-123.6308333,0.011082988,0.001625253,0.012708241,13
39.73927778,-123.6308333,0.010284461,0.001915419,0.01219988,13
39.73927778,-123.6308333,0.011910522,0.001738334,0.013648855,13
39.73927778,-123.6308333,0.010287134,0.001524241,0.011811375,13
39.73927778,-123.6308333,0.010940242,0.001537765,0.012478007,13
39.73927778,-123.6308333,0.011053655,0.001503876,0.012557531,13
39.73927778,-123.6308333,0.009980799,0.001570602,0.011551401,13
39.73927778,-123.6308333,0.011563491,0.001667656,0.013231147,13
39.73927778,-123.6308333,0.010742505,0.001674998,0.012417503,13
39.73927778,-123.6308333,0.00991679,0.001703697,0.011620488,13
39.73927778,-123.6308333,0.009835914,0.001541621,0.011377536,13
39.73927778,-123.6308333,0.009894165,0.00177984,0.011674005,13
39.73927778,-123.6308333,0.010762835,0.001942387,0.012705222,13
39.73927778,-123.6308333,0.007769193,0.001289246,0.009058438,13
39.73927778,-123.6308333,0.008740122,0.001421077,0.0101612,13
39.73927778,-123.6308333,0.009856358,0.00157548,0.011431839,13
39.73927778,-123.6308333,0.009624266,0.0016405,0.011264766,13
39.73927778,-123.6308333,0.010872566,0.001763703,0.012636269,13
39.73927778,-123.6308333,0.010152535,0.001440429,0.011592964,13
43.56,-71.45,0.02116155,0.00271412,0.02387567,6.82
43.56,-71.45,0.020326938,0.002735802,0.02306274,6.82
43.56,-71.45,0.019816075,0.002651441,0.022467517,6.82
43.56,-71.45,0.022105371,0.002794525,0.024899896,6.82
43.56,-71.45,0.019480218,0.002580454,0.022060672,6.82
43.56,-71.45,0.01883176,0.0025176,0.02134936,6.82
43.56,-71.45,0.013596327,0.002781666,0.016377992,6.82
38.87,-122.43,0.013543038,0.001537972,0.015081011,18.1
38.87,-122.43,0.014370676,0.001686128,0.016056804,18.1
38.87,-122.43,0.014347134,0.001739825,0.016086959,18.1
38.87,-122.43,0.014195786,0.001660764,0.01585655,18.1
38.87,-122.43,0.015275731,0.001647376,0.016923107,18.1
38.87,-122.43,0.0127424,0.001343173,0.014085573,18.1
38.87,-122.43,0.01331183,0.001691582,0.015003412,18.1
38.87,-122.43,0.014024294,0.001606163,0.015630458,18.1
38.87,-122.43,0.015501073,0.001811427,0.0173125,18.1
38.87,-122.43,0.013918688,0.001596162,0.01551485,18.1
38.87,-122.43,0.014364235,0.001634242,0.015998478,18.1
38.87,-122.43,0.014186717,0.001542935,0.015729652,18.1
43.295833,-89.38,0.012404812,0.001610144,0.014014956,6.8
43.295833,-89.38,0.012113414,0.001702388,0.013815803,6.8
43.295833,-89.38,0.012137087,0.001815785,0.013952872,6.8
43.295833,-89.38,0.013038951,0.001819473,0.014858424,6.8
43.295833,-89.38,0.012194313,0.00165245,0.013846763,6.8
43.295833,-89.38,0.012941858,0.001730538,0.014672396,6.8
43.295833,-89.38,0.012826056,0.001834319,0.014660375,6.8
43.295833,-89.38,0.013119108,0.001836793,0.014955901,6.8
43.295833,-89.38,0.012494779,0.001754515,0.014249294,6.8
43.295833,-89.38,0.013942092,0.001835123,0.015777215,6.8
43.295833,-89.38,0.012623303,0.001693227,0.01431653,6.8
43.295833,-89.38,0.013014953,0.001780966,0.014795919,6.8
43.295833,-89.38,0.012379704,0.001713033,0.014092737,6.8
43.295833,-89.38,0.011905945,0.001818763,0.013724708,6.8
43.295833,-89.38,0.012925922,0.001734741,0.014660663,6.8
43.295833,-89.38,0.012646043,0.00168537,0.014331412,6.8
43.295833,-89.38,0.012680835,0.001695323,0.014376158,6.8
43.295833,-89.38,0.013383863,0.001820392,0.015204255,6.8
43.295833,-89.38,0.011674822,0.001705069,0.01337989,6.8
43.295833,-89.38,0.012222912,0.001747278,0.013970191,6.8
43.295833,-89.38,0.012246372,0.001983664,0.014230036,6.8
43.295833,-89.38,0.012131119,0.001716117,0.013847236,6.8
43.295833,-89.38,0.012023824,0.001885723,0.013909547,6.8
43.295833,-89.38,0.013427244,0.001948158,0.015375402,6.8
43.295833,-89.38,0.013156677,0.001758578,0.014915255,6.8
43.295833,-89.38,0.012604013,0.001827179,0.014431192,6.8
43.295833,-89.38,0.013825726,0.001880639,0.015706366,6.8
43.295833,-89.38,0.011852129,0.00203825,0.013890379,6.8
43.295833,-89.38,0.012539075,0.001806245,0.014345319,6.8
43.295833,-89.38,0.012938096,0.002076614,0.015014711,6.8
41.82,-93,0.007850288,0.002487985,0.010338273,8.61
43.3,-89.17,0.007307532,0.001681232,0.008988764,7.94
43.3,-89.17,0.007730882,0.002378733,0.010109615,7.94
41.82,-93,0.007612063,0.001805781,0.009417844,8.61
43.3,-89.17,0.007468669,0.001759634,0.009228303,7.94
39.2,-96.58,0.00948768,0.001828167,0.011315847,12.56
39.2,-96.58,0.00860768,0.001931449,0.010539129,12.56
41.82,-93,0.008600351,0.003401734,0.012002085,8.61
41.82,-93,0.007597403,0.002363636,0.009961039,8.61
41.82,-93,0.009005622,0.002186834,0.011192456,8.61
41.82,-93,0.010804933,0.002760263,0.013565195,8.61
41.82,-93,0.011124268,0.001989684,0.013113952,8.61
41.82,-93,0.01198101,0.001912577,0.013893587,8.61
41.82,-93,0.015863634,0.002425129,0.018288763,8.61
39.2,-96.58,0.01260384,0.001855766,0.014459606,12.56
41.82,-93,0.011148212,0.002900786,0.014048997,8.61
41.82,-93,0.010947586,0.002412877,0.013360463,8.61
41.82,-93,0.016237047,0.001795911,0.018032957,8.61
41.82,-93,0.024520548,0.001881076,0.026401623,8.61
43.3,-89.17,0.008566797,0.003352034,0.011918831,7.94
43.3,-89.17,0.007612359,0.001936595,0.009548954,7.94
41.82,-93,0.009250128,0.002393223,0.011643352,8.61
43.3,-89.17,0.00844829,0.002182652,0.010630942,7.94
39.2,-96.58,0.012045956,0.001853082,0.013899038,12.56
41.82,-93,0.01157704,0.003084477,0.014661517,8.61
39.2,-96.58,0.010063634,0.002310317,0.012373951,12.56
43.3,-89.17,0.01335428,0.001691203,0.015045483,7.94
34.981667,-97.519,0.011910663,0.001982681,0.013893343,14.7
34.981667,-97.519,0.013486922,0.00181642,0.015303342,15
34.981667,-97.519,0.012323997,0.001861935,0.014185932,16.1
34.981667,-97.519,0.013511446,0.002088689,0.015600135,15
34.981667,-97.519,0.012229192,0.002701492,0.014930684,15.6
34.981667,-97.519,0.012676892,0.001852085,0.014528977,14.7
34.981667,-97.519,0.015571411,0.001824107,0.017395518,15
34.981667,-97.519,0.011530487,0.001691363,0.013221849,16.3
34.981667,-97.519,0.013414106,0.001298139,0.014712246,15.6
34.981667,-97.519,0.010069063,0.003033628,0.013102692,15.6
39.98,-123.07,0.013396924,0.002751672,0.016148596,13.17
39.98,-123.07,0.014055036,0.002463997,0.016519034,13.17
39.98,-123.07,0.013986861,0.003063712,0.017050573,13.17
39.98,-123.07,0.017532243,0.002347302,0.019879545,13.17
39.98,-123.07,0.016780643,0.002436699,0.019217342,13.17
39.98,-123.07,0.017438491,0.002151482,0.019589974,13.17
39.98,-123.07,0.013973843,0.00271172,0.016685563,13.17
42.453135,-76.3842,0.010647961,0.002530864,0.013178826,7.73
42.453135,-76.3842,0.011509089,0.002338793,0.013847881,7.73
42.453135,-76.3842,0.011280612,0.002544229,0.013824841,7.73
42.453135,-76.3842,0.011249305,0.002448522,0.013697828,7.73
42.453135,-76.3842,0.011178296,0.002367311,0.013545608,7.73
42.453135,-76.3842,0.011755158,0.002403972,0.01415913,7.73
42.453135,-76.3842,0.012610518,0.002542968,0.015153486,7.73
42.453135,-76.3842,0.013110984,0.002533734,0.015644718,7.73
42.453135,-76.3842,0.010618235,0.002358018,0.012976253,7.73
42.453135,-76.3842,0.012489179,0.00260291,0.015092089,7.73
42.453135,-76.3842,0.013208084,0.002554713,0.015762797,7.73
42.453135,-76.3842,0.011186888,0.002362769,0.013549657,7.73
